"","PC1","PC2","PC3","PC4","PC5","PC6","PC7"
"1",-0.354170464898497,-1.01123994468953,0.351560539019963,-0.0807153985850976,1.78423553726457,-0.265103943011331,0.0438046708424888
"2",1.07828941390298,1.38805667046461,-0.499720409303888,-0.561848702710746,-0.162837909840523,-0.358574703441006,0.0299265246965923
"3",0.339335827577241,-1.01689821639317,-0.0460593778203738,0.583367801595395,-0.30863276858559,0.559834869749104,0.0418065362097447
"4",-0.752956249287151,-1.91740219869525,1.16210039880426,-1.80421320595054,-0.168140855419746,-0.858229970982807,0.0457323689131511
"5",-0.971091349801255,0.305849748327756,3.04410344585986,-0.923661773558925,-0.509389976537744,-0.34006024235211,0.00984574878688145
"6",-0.870101216119726,0.669761508918574,1.69580732323325,-0.70239806886077,-0.150280391099172,-1.23668801772032,0.0240150249734468
"7",-0.464825872166024,-0.138056259018946,1.37063019913046,0.746658148464286,0.984635135124648,-0.747756784872906,0.0350026149424758
"8",-2.70085461203629,1.96903549668422,-0.777144376788197,-1.41565085380186,1.37376700793972,-0.156089436644581,0.0100151024196381
"9",-3.2227629740775,-1.47856981688181,0.766931923238275,0.433291073845652,0.122822430532172,-1.24257841597732,0.0450935668050512
"10",0.190856963573822,1.17558774817609,2.58678469084773,0.838441436712423,2.16733658206341,-0.624277061189987,0.0171356256840102
"11",2.15246537961596,-1.11364014054886,-0.00853726984044051,1.11983413286918,-0.251864313836266,-0.838440869270597,0.0627963209196078
"12",0.673805767205167,-1.04273438882449,-0.29206449960657,2.87433157224163,0.227107875389134,0.0255253842909819,0.0558506053917334
"13",0.262556849581438,-0.00742746909649777,0.569801342878694,-0.0351745398144193,-2.26181296295744,-1.20263256407509,0.0415092499804607
"14",-2.30174774349068,0.289605241222798,0.226502861554694,-2.07478126963936,1.06527419410547,0.577600196013672,0.0124235075481509
"15",0.234783309322109,-0.549721987257841,-2.25032851523395,0.596590176124749,0.507139568501679,-0.299667008959468,0.0589698032014855
"16",-0.711160467650841,1.40469476947146,-0.529435072972547,1.83041427142385,-0.683733751781232,-0.4183741505757,0.0303442066727028
"17",-0.524053855604863,0.525453119098834,-0.544874568684481,-0.72994754913215,-1.1410142544883,-0.106712020649554,0.0295729248278605
"18",0.63059296529559,1.38590434074874,0.512449581890065,-1.50714565808607,0.507668879494119,1.87789019465876,-0.000219259061682089
"19",0.644162103135298,-0.396675936734241,-0.992632303280505,0.641215172543894,0.718603260143476,-0.251533548748453,-0.476989110529027
"20",0.365932195432926,-0.303622031154676,-1.75786258113182,0.889413838204365,0.223244270109814,-0.477453711671879,0.0562765043407734
"21",-2.42008884706494,0.792352905994068,-1.07102000445786,1.37016630351519,-1.07239576196263,0.237974369109368,0.0262398319917906
"22",0.880331357820288,1.4998535218229,0.856825423680412,-0.13012671355751,-1.06780108198513,-0.333531931412963,0.0202048545227239
"23",0.297571019114509,-0.423525917174385,-0.883395028548317,0.665379511473573,0.154941327342845,0.298760833454052,0.0441006426578525
"24",-0.341754248126595,-0.393173342601826,0.191056168037887,1.31678938702735,-1.17327773836619,-0.123763675774027,0.039776991826629
"25",0.500404116853723,-1.51431414159669,0.742319442666857,0.93771912705932,-1.1759321463581,0.0609158801582351,0.047126878949726
"26",1.23828197081698,0.534550086169139,0.103146361981401,1.13042279141983,0.299442244078952,0.208184853578199,-0.453002066123328
"27",2.08872219592402,-0.925931063407543,0.16353131723817,-1.28316664609512,-0.421749617576643,-0.137076423675485,0.0470089431863133
"28",2.23136140792794,-1.24309072778727,-0.369997977675222,-1.5629682977935,-0.0683943514518222,-0.10306017124638,0.0529371750910533
"29",0.630660260832035,-1.18094979869041,0.235433399811797,0.513650515885874,-0.275075958438542,0.66886565683092,0.0414528151057917
"30",-3.58127471174053,0.582878352429135,1.41193720137867,0.745346209146257,0.645234127446091,-0.395406703696658,0.0139120987913319
"31",0.708689960607801,-1.43291132169725,-0.030629641723099,0.425649017133375,-0.21362824740328,0.550737967891974,0.0466106673214069
"32",1.57028014681876,-1.6789969339775,0.00860876328857876,0.569295553632306,-0.177071623913487,-0.00615148782808991,-0.0241462677609891
"33",-3.59543050497319,0.202900317492646,1.65541019292699,0.0342174306343809,1.20237672113665,0.773064016412246,0.00378957933320419
"34",1.69993683907366,-2.17952699857696,0.584676303301843,0.378829035358309,-0.347345802761669,0.335513188510835,0.0549724308349211
"35",0.823394627012212,2.31333843227439,0.337351794482749,0.853510356055139,1.4466582327309,1.74615473944739,0.000691312907346146
"36",-2.38839499068243,0.656856230929826,0.59804449881458,1.52445017406453,-1.77810522561687,0.720975553156935,0.0129304180634685
"37",1.37034588453151,1.07223746650437,-0.859578036647406,-1.01228019789374,0.412729975245139,0.0188709817042908,0.0318429338349254
"38",1.80831303653044,0.747747850922569,-1.37002929031597,-1.46754079008448,1.09176000859373,0.290536942692686,0.0362753833350694
"39",-0.624012922104811,-0.0247814599751882,1.17159704092233,-1.59312788163622,0.754764192705067,-0.349810901479475,0.0247671689787351
"40",-3.43221934849786,-2.29757730874227,0.568245152520809,0.0588742153017425,0.0514177008493628,-1.03258461057284,0.0503880727126429
"41",1.98816724410231,-1.13601658774916,-0.0188429098828504,0.349632010456255,0.593968208969059,0.513863084006533,0.0487057634588691
"42",1.06519082552996,1.95541948185216,0.262616838323793,-0.493019271196029,-0.121009634208535,0.170642932185351,0.0152344704924734
"43",1.9338901587261,-0.777916425938106,0.29007100691399,0.604983859563717,0.39281813685054,0.409202707944932,0.04474523050714
"44",1.65006048960131,1.81362359584385,-0.160074980162804,1.85262253262889,0.434322655549304,-0.661541674086525,0.0351730273331593
"45",-3.36068853818235,2.1836135837849,-0.936800281806584,2.13318964585583,-1.59877188606969,-0.118715427169155,0.0140410263647505
"46",-1.40438599506915,-1.51934990985713,0.932357178194739,0.437040183757609,-0.30651433560056,-0.0744459294903312,-0.203791380587435
"47",-0.390226131828307,-2.08586374852799,-0.986703110974081,0.241355472129266,-0.582557205149742,0.360771704498626,-0.634430055650116
"48",0.777925528452399,1.28754744552326,-0.104878074999855,-1.17981787975973,0.285791211860702,0.92699444766961,0.0143814930010144
"49",1.95430731132146,0.109014068003583,0.546466310707396,-1.40018070218776,0.172879462845747,0.777851581092267,0.0261752547779358
"50",1.59826185292215,0.856879997013763,0.892472238652334,1.25254930417514,0.285343098422217,0.452296973001225,-0.908299486706316
"51",1.08182263115992,-0.365592442745423,-0.479086636520835,-1.32031736074216,-0.296979652683878,0.124788696800483,0.039867513039961
"52",-0.794176036894457,-1.76683876218,0.338893911138535,0.59347068148081,-1.351937458632,0.65432283892379,0.0411924868346698
"53",1.23398384687016,0.84852734836057,-0.336271174596495,-0.608588428671101,-0.405520902060764,-0.492270645698972,0.0354780775665132
"54",0.897491277202794,-0.755517661206835,-0.21826840190918,0.798161884087602,-0.127958005538348,0.0917590092491065,0.0472275698314745
"55",-1.66081961668094,0.308997336773173,-0.574569634673073,-0.835400266593112,-0.488326308062278,-1.32175812838914,0.0389916555485411
"56",-0.134296149125144,-0.97380823790886,0.25387640901032,0.933022731465648,-0.985871221584933,0.241695783401712,0.0413475825859494
"57",2.60586402342345,0.0629773053849171,-0.864391904512265,-0.651155614942765,-0.0955147538004705,-1.38949440168419,0.0590216864896177
"58",-0.264666269913444,-0.668849460038001,0.521142545602458,0.771393636173916,-0.738223596319854,0.828759318787338,0.0307727534419586
"59",0.689457030612227,-0.0976235551781236,0.130745967962013,-1.64050936091664,-0.0848541328835073,1.2005748737095,0.021760562029596
"60",2.24964727719883,0.92694908696066,0.207961890642428,1.54265776097736,0.434697004873341,-0.515030214241817,0.0411494758712596
"61",-0.357387465478623,0.0367336495876564,-0.87466626879874,1.12425508382102,-0.403634189644134,-0.108067426818802,0.042054224844688
"62",0.624549983261029,-1.07638815103712,2.22394751591318,-1.93856695411532,0.789416301845163,-0.0435277424382439,0.0287595837000818
"63",-4.94706881885911,1.78959591632404,-0.0893698074085068,1.05524221117601,0.253185095422519,0.0207597763809668,0.00400340367446223
"64",0.883320382233196,0.681095057208574,0.338193050073729,1.47541479000649,-0.245737694231471,-0.115732859968895,0.0338092616768554
"65",0.775130794896313,-1.22146262008794,-0.681004449579156,0.253435382737786,0.323843745678161,0.611747237602441,0.0481675431202902
"66",-2.73264328433386,-1.26151168922854,0.0267890849873036,0.282517935471579,-0.281603529374373,0.198010957573441,-0.817171420831158
"67",2.3328663548606,-0.931786722643246,-0.48448151356697,-1.37709309108393,-0.0327519921916347,-0.35682256945311,0.0538704818611326
"68",0.651125393308891,-1.15034423512768,0.0208499359983392,0.197999586757692,0.189577274802748,1.11688909610914,0.037933793820288
"69",-1.21021922116838,-1.15758578782344,0.429955318997312,-0.287541495579102,1.56138162384728,0.271033279899516,0.03624333168532
"70",0.873418655578217,0.807921189519985,0.236356582904827,-1.18191812679108,-0.0487875141798825,0.847092922839124,0.017641814823919
"71",-0.39501761062603,-1.11403279746933,-1.28179399873976,0.429077405942037,-0.156984980821375,0.352357242538369,0.0494145103805215
"72",1.55852967391245,0.429186993056225,0.49595448373734,-1.40966894412451,0.220281454570699,1.0188620634151,0.0199388870983344
"73",-1.06166780635835,0.107593526149322,0.376939121650491,0.423373124754053,1.53579392265767,-0.415814528745629,0.033249312857844
"74",2.10348601855055,0.366880624703622,0.113838622408523,0.811895038485001,0.944075670784416,0.46810087237253,0.0359601845692712
"75",0.649706799539225,0.855645970005463,0.50247449663556,1.46224130882776,-0.269926923954744,0.128209529938065,0.0280926636561349
"76",-4.65486366370428,-0.113935857093723,-0.219220751716852,0.978491636719462,-0.626317141130697,-0.887215890429043,0.0312537808551064
"77",0.761357678200362,-0.0307893358329385,0.557977423722323,1.47797415213584,-0.783233564465957,-0.320278383440111,0.0402912157331462
