"","PC1","PC2","PC3","PC4","PC5","PC6","PC7"
"1",-0.387342491308748,-0.995689128026807,0.3308905161517,-0.0612198239844403,1.80439563835475,-0.253601724845562,0.0479263023518367
"2",1.05204099063292,1.42159483158994,-0.447961182264059,-0.551223677438702,-0.16619650706463,-0.358244849757754,0.0335894539114871
"3",0.323064020200639,-1.0237010554312,-0.0871731287056389,0.562144444655164,-0.310457353436544,0.556977845952153,0.0431716472140151
"4",-0.743230329735869,-1.90237494774811,1.25160462259909,-1.78190640840708,-0.105312884912405,-0.869789155395685,0.044104121587486
"5",-0.960770888126492,0.271019903399167,3.12023443811859,-0.768462071905797,-0.457344907742053,-0.335567578700335,0.00619169065061673
"6",-0.880946877168107,0.662141635286146,1.76467896410531,-0.603249047238502,-0.114652344043938,-1.23418132892359,0.0239406640931497
"7",-0.493081940916084,-0.156559522383541,1.33070947750801,0.827786028000146,1.00613033359347,-0.734687658049721,0.037492324013215
"8",-2.76114989890027,2.01037549434215,-0.662599724269188,-1.42338314478287,1.33850330102444,-0.144625983666099,0.0156659645271592
"9",-3.25199332593707,-1.50493992625917,0.758888010151965,0.427515312076692,0.132787888547458,-1.24630438517184,0.0459701958049375
"10",0.156952145176124,1.15045195058942,2.54054724023076,1.02558613217942,2.20052462488075,-0.591663504260064,0.0205076576654791
"11",2.13975898373389,-1.11071954832286,-0.0865698167356885,1.11871573607872,-0.226543220209411,-0.84267661098906,0.0655942814692687
"12",0.633946047265555,-1.07463200711644,-0.463175387610016,2.85012010082128,0.204874569513954,0.031498363197589,0.0602237839851548
"13",0.267110103772841,-0.0194295292375548,0.609856061583807,-0.0214614883643355,-2.24031769313188,-1.22161197681126,0.039939550275147
"14",-2.33090839118072,0.319580177350299,0.350105337083383,-2.06396934536847,1.06562165542404,0.583674338013663,0.0142743379254048
"15",0.184499395017516,-0.509487510989075,-2.29032577127583,0.479649844939106,0.474896796102129,-0.303950223552111,0.0658751299576743
"16",-0.759370326627822,1.38347389759647,-0.586480846959584,1.81981484902894,-0.731018137318993,-0.415771121778681,0.0343938792789312
"17",-0.541986611353264,0.54216156628302,-0.473659594808545,-0.762354020159835,-1.1525804438582,-0.117895457061086,0.0306867258884485
"18",0.615227359576044,1.40918472758449,0.598412914128102,-1.44727682145591,0.503225088911104,1.88993186930937,0.000998208003115094
"19",0.604897669487506,-0.373177546915338,-1.03938715455301,0.598701035705651,0.709090769436,-0.249116561795186,-0.474525353480149
"20",0.319898223230467,-0.276572181583154,-1.80675611492691,0.801401763369119,0.195800625805934,-0.480955499103367,0.0623938760265441
"21",-2.47000396746799,0.769531669497648,-1.09794127153672,1.29947932930522,-1.13974194492175,0.233203505405815,0.0291918382618383
"22",0.871260314517834,1.49537538837742,0.899285859749159,-0.0579916648831012,-1.05873042644932,-0.334101772949803,0.0205460019129825
"23",0.263745266000222,-0.412377662642356,-0.92464112869842,0.617026302800366,0.135891502756314,0.298573878975837,0.0480690173704504
"24",-0.360828078653362,-0.422972310840501,0.13832416019744,1.30692829371006,-1.1855187377482,-0.130133511732948,0.0404450332695262
"25",0.500955870666157,-1.5438576328279,0.687234575375101,0.941924349084825,-1.15824748187994,0.0517021224763143,0.0460902228317666
"26",1.20784440750517,0.530714735419371,0.0412737796690842,1.16141795265916,0.29140012353518,0.217243446240052,-0.452039786133343
"27",2.09664461749155,-0.890878058441817,0.216440689133195,-1.27649340069364,-0.376582873361361,-0.146678914594574,0.0474863834113399
"28",2.23546796814017,-1.19142074989927,-0.311992053692303,-1.58524649872641,-0.0239977671886688,-0.113565389371124,0.0544783552800673
"29",0.619906895985648,-1.18987844661554,0.192659099993703,0.506460548296994,-0.268539505615607,0.666761866885878,0.042282333544338
"30",-3.62540606877706,0.540560218794219,1.40761941911217,0.811908172556874,0.628977196564041,-0.381864004241076,0.0154534584801438
"31",0.697233319724974,-1.4346814191096,-0.0728816043098641,0.40151383283755,-0.20568493422277,0.546711243704824,0.0478405246599917
